regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,7.579462102689487,2,11,9,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Basilicata,14.866760168302946,-2,5,5,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Calabria,11.856368563685637,-5,-8,10,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Campania,8.59691808596918,-18,-76,39,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Emilia-Romagna,19.168778509883428,-2,69,57,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Friuli Venezia Giulia,9.017834714895756,-1,13,24,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Lazio,8.620256345815532,0,73,46,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Liguria,8.98876404494382,0,-1,23,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Lombardia,9.321477591454318,-26,-10,56,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Marche,10.357142857142858,0,0,10,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Molise,5.377456049638056,-1,-4,6,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
P.A. Bolzano,21.557719054242003,1,-5,5,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
P.A. Trento,21.653543307086615,0,9,16,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Piemonte,8.472842261904763,-14,4,64,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Puglia,26.197330541743,-6,-5,24,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Sardegna,13.868889730958696,0,3,8,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Sicilia,10.946816122108276,-8,20,34,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Toscana,7.590885816692269,1,5,31,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Umbria,17.24137931034483,-4,6,8,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Valle d'Aosta,9.95475113122172,2,3,2,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
Veneto,27.528878333153408,9,21,51,12.336243559887427,-3.4285714285714284,6.333333333333333,25.142857142857142
