regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.5508783035290394,3.835508105970739,0,5,0,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Basilicata,5.673758865248227,6.015037593984962,0,-2,0,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Calabria,8.640836408364084,11.76716917922948,1,6,4,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Campania,4.292321924144311,7.514575685597063,3,15,2,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Emilia-Romagna,2.2311485841552656,4.900149555731503,-2,-5,3,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Friuli Venezia Giulia,0.9988901220865705,2.389705882352941,-1,2,0,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Lazio,inf,inf,1,-8,5,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Liguria,1.9281453738382577,4.182967198314776,-1,-3,0,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Lombardia,1.9856966966180285,3.713686732554657,-1,-1,6,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Marche,8.628394637332416,10.29532403609516,1,-2,0,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Molise,1.015228426395939,1.015228426395939,0,-1,0,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
P.A. Bolzano,0.8740262207866236,6.686046511627907,2,-3,0,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
P.A. Trento,1.5032456440040998,6.613756613756614,0,-3,0,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Piemonte,1.8836462450592886,5.589331241419886,-1,5,2,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Puglia,2.109171927218715,5.954573357888275,-1,11,1,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Sardegna,5.271009448035803,10.681352459016393,1,3,2,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Sicilia,6.421964641142723,14.8665130776528,1,1,15,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Toscana,4.961888009381413,7.479038569032979,3,18,2,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Umbria,3.241747380905317,8.27029752899647,0,0,0,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Valle d'Aosta,1.36986301369863,5.737704918032787,0,0,0,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
Veneto,2.07683419988446,6.7807401512136884,-2,-2,1,3.269314354014995,7.434117549255965,0.19047619047619047,1.7142857142857142,2.0476190476190474
