regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,,0,0,0,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Basilicata,0.47318611987381703,0,0,0,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Calabria,1.3297872340425532,0,3,0,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Campania,2.701722574796011,-1,9,1,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Emilia-Romagna,1.4781062458324072,-2,-8,2,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Friuli Venezia Giulia,0.9068425391591096,-1,-2,1,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Lazio,1.9510745766069129,5,-14,1,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Liguria,2.9257314328582145,0,-1,2,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Lombardia,1.1187330233414667,4,-13,9,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Marche,1.646090534979424,1,1,0,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Molise,1.529051987767584,0,2,0,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
P.A. Bolzano,1.1398509425690486,0,0,0,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
P.A. Trento,0.9263157894736842,0,-2,0,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Piemonte,1.9230769230769231,0,0,1,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Puglia,2.9055690072639226,1,1,1,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Sardegna,2.4624373956594323,1,2,0,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Sicilia,2.255985267034991,-2,12,0,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Toscana,1.6529880938619812,0,-7,0,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Umbria,1.8109790605546123,-1,0,1,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Valle d'Aosta,0.0,0,0,0,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
Veneto,1.1148405658115559,2,10,5,1.5868556426377842,0.3333333333333333,-0.3333333333333333,1.1428571428571428
