regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.5173410404624277,0,-1,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Basilicata,100.0,0,1,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Calabria,0.6756756756756757,0,0,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Campania,3.3373639661426844,1,6,1,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Emilia-Romagna,1.9751166407465008,0,2,1,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Friuli Venezia Giulia,0.935672514619883,0,1,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Lazio,2.1972772868402197,0,21,1,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Liguria,1.8217306441119063,0,0,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Lombardia,1.7492497987264877,0,0,4,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Marche,0.30921459492888065,0,1,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Molise,0.6289308176100629,0,0,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
P.A. Bolzano,1.2322274881516588,0,0,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
P.A. Trento,0.2824858757062147,0,0,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Piemonte,1.263157894736842,1,-2,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Puglia,2.07416719044626,0,6,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Sardegna,7.493061979648473,0,4,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Sicilia,1.6309412861136998,2,5,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Toscana,1.4289174134172924,1,5,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Umbria,1.6351118760757315,0,-1,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Valle d'Aosta,0.0,0,0,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
Veneto,1.3689577039274925,0,-1,0,1.796024995918125,0.23809523809523808,2.238095238095238,0.3333333333333333
