regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.4472271914132379,0,0,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Basilicata,0.0,0,0,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Calabria,0.2643171806167401,0,1,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Campania,0.46253469010175763,-3,-9,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Emilia-Romagna,0.5378926135817885,0,8,2,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Friuli Venezia Giulia,0.2753737214791503,1,-1,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Lazio,0.8372093023255814,0,-11,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Liguria,0.9264620729588883,0,0,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Lombardia,0.6532842380330206,2,10,1,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Marche,0.684931506849315,0,2,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Molise,1.1764705882352942,0,0,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
P.A. Bolzano,0.8403361344537815,0,0,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
P.A. Trento,0.0,0,1,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Piemonte,0.6019563581640331,0,-7,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Puglia,1.091703056768559,0,1,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Sardegna,0.8645533141210374,0,1,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Sicilia,0.36456434560699963,1,-2,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Toscana,0.1882648258550361,0,-1,1,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Umbria,0.6756756756756757,0,1,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Valle d'Aosta,0.0,0,0,0,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
Veneto,0.30092895459897945,1,-5,1,0.488548101286786,0.09523809523809523,-0.5238095238095238,0.23809523809523808
