regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,11.040555414444162,19.723476297968396,3,0,7,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Basilicata,28.63820504830165,33.479052823315115,-1,-3,0,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Calabria,16.84706575362639,31.510815874638052,0,-16,9,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Campania,22.90473446978683,24.239655397467693,-6,35,20,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Emilia-Romagna,25.316266492737082,17.355561284408925,-4,21,19,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Friuli Venezia Giulia,15.035236309562293,12.218956065782157,3,-2,6,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Lazio,11.962522006385582,29.575847629339457,6,46,15,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Liguria,17.475614742129547,20.892835713428536,-3,1,9,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Lombardia,18.39429664780187,20.064959504858024,-3,115,91,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Marche,14.129664619744922,27.47732231025376,1,15,4,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Molise,14.257638020368054,10.43879907621247,0,0,0,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
P.A. Bolzano,15.53045582896329,19.017681728880156,0,-4,0,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
P.A. Trento,17.304770586447887,10.266666666666667,-1,8,3,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Piemonte,17.252585825250534,15.020205160087038,-1,23,16,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Puglia,4.641026535095366,19.982539528567273,2,15,4,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Sardegna,6.3109608884596815,18.757175660160733,-1,-1,1,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Sicilia,20.752286282306162,24.69792537426856,2,53,25,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Toscana,18.479119052565967,20.18509653741822,1,45,71,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Umbria,13.997701869842265,24.553289888585244,0,10,3,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Valle d'Aosta,22.91820191599116,-2.4691358024691357,-1,-2,1,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
Veneto,13.738081203841753,8.04894915661926,-5,-117,9,16.48155878669575,20.162505842300746,-0.38095238095238093,11.523809523809524,14.904761904761905
