regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,2.174612365695168,6.140988372093023,2,1,3,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Basilicata,8.266276517922458,8.45808383233533,1,2,0,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Calabria,6.498993963782696,12.971887550200803,-3,9,3,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Campania,3.575558395715416,6.652324067259243,3,8,1,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Emilia-Romagna,3.841798547242246,6.241294091215457,1,30,13,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Friuli Venezia Giulia,3.161776893751036,7.2256305385139745,-1,-3,8,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Lazio,2.931854199683043,8.58194169261251,7,-9,3,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Liguria,3.819751992914083,10.704312752094323,1,3,5,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Lombardia,2.998435444298261,6.634180521052296,2,25,25,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Marche,6.531531531531532,9.208176225441555,-1,7,0,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Molise,2.6988636363636362,2.6988636363636362,0,-3,0,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
P.A. Bolzano,3.8903017389511305,10.793756227167053,0,-4,2,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
P.A. Trento,3.0,7.5650118203309695,3,-2,0,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Piemonte,2.745892945529969,6.979052913729773,4,-10,0,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Puglia,2.268431001890359,6.535498073747936,1,5,0,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Sardegna,1.4998369742419302,3.347077370846471,-1,-1,1,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Sicilia,2.649063397488105,11.215970961887477,0,-7,10,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Toscana,2.4295104121874807,6.40893470790378,1,4,5,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Umbria,1.6589434661723819,5.857329842931938,-1,2,0,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Valle d'Aosta,2.4865312888520514,16.236162361623617,0,2,1,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
Veneto,3.7463639172731242,12.711207564718649,-4,-38,6,3.180283974797148,8.022913650451844,0.7142857142857143,1.0,4.095238095238095
