regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,3.0679837303893085,4.452753229095853,-1,4,24,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Basilicata,13.881578947368421,14.551724137931034,0,0,2,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Calabria,14.266842800528401,15.301785208274298,1,5,6,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Campania,8.869997594033203,10.448748228625414,-6,-7,27,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Emilia-Romagna,3.129668087586986,5.396343392168027,-14,-64,30,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Friuli Venezia Giulia,3.163051084674598,2.7892891297417917,-3,-22,12,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Lazio,3.1565170528909077,6.16914882052397,6,-87,49,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Liguria,4.846335697399527,7.329281372899535,-3,-25,14,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Lombardia,4.264464119476301,5.356865907751481,-6,-138,85,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Marche,7.72093023255814,8.89222198414399,-11,-42,6,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Molise,6.736526946107785,6.736526946107785,2,-2,1,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
P.A. Bolzano,0.5201688095004416,5.364372469635628,-1,0,1,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
P.A. Trento,5.428571428571429,5.215123859191656,0,-12,1,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Piemonte,6.545074138087874,10.572089683236257,-5,-96,70,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Puglia,10.903495273686525,13.023782559456398,8,-31,39,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Sardegna,9.383177570093459,9.383177570093459,1,10,8,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Sicilia,5.226587126732874,12.875751503006011,9,16,33,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Toscana,4.552718768271292,7.154132727157921,-1,0,32,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Umbria,1.8443726440495423,4.9387166546503245,-3,-17,5,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Valle d'Aosta,8.733624454148472,11.512415349887133,0,-2,0,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
Veneto,2.6708504224934524,5.387100135458998,-9,-73,24,4.829642197833711,7.754262139260218,-1.7142857142857142,-27.761904761904763,22.333333333333332
