regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.07352941176470588,-1,-7,3,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Basilicata,0.0,0,0,0,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Calabria,0.0,0,0,0,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Campania,0.0,0,-36,1,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Emilia-Romagna,0.425,-3,-25,4,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Friuli Venezia Giulia,0.07331378299120235,0,-1,0,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Lazio,0.9029345372460497,-2,-3,4,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Liguria,0.834403080872914,-2,-6,6,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Lombardia,1.0367990654205608,-10,-120,27,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Marche,0.15278838808250572,-2,-4,2,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Molise,0.0,0,0,0,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
P.A. Bolzano,0.08992805755395683,0,-3,0,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
P.A. Trento,0.08045052292839903,0,-2,0,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Piemonte,0.871160018340211,-3,-59,7,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Puglia,0.16820857863751051,-1,-2,1,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Sardegna,0.22205773501110287,1,-1,0,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Sicilia,0.07160759040458288,1,-7,0,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Toscana,0.17921146953405018,-1,-6,5,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Umbria,0.0,0,-1,0,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Valle d'Aosta,1.3986013986013985,0,-2,1,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
Veneto,0.038778477944740666,0,-14,11,0.37249086017796784,-1.0952380952380953,-14.238095238095237,3.4285714285714284
